yea_count,nay_count,nominate_mid_1,nominate_mid_2,cumulative_rolls,action_count,sentiment,passed,date
255,157,-0.21217662977319096,0.21484671568098654,470298,0.0,-0.296,1,2023-02-07
364,49,0.005837058661851639,0.036238405858995584,858380,0.0,-0.296,1,2023-02-08
304,111,-0.325501301879036,0.09049264407757862,38048,0.0,-0.296,1,2023-02-08
253,165,-0.0756065308273089,-0.042595730413843694,481453,0.0,-0.296,1,2023-02-08
296,85,0.06838118312944211,-0.6976127432738597,36856,0.0,-0.296,1,2023-02-08
215,197,0.019513529674700922,0.11491783328230987,213420,0.0,-0.296,1,2023-02-08
363,51,0.7153460607898063,-0.29780972395831695,457185,0.0,-0.296,1,2023-02-08
218,210,0.027,0.02983506182508696,23653,0.0,-0.296,1,2023-02-08
209,200,-0.13399128702237514,0.9618547990361457,328390,0.0,-0.296,1,2023-02-09
209,201,0.024091879247276654,0.1636324830108934,780023,18.0,-0.296,1,2023-02-09
227,181,0.1840346123546641,-0.20814770024291873,979492,9.57171507895203,-0.296,1,2023-02-09
421,0,-7.087425914656109e-05,-0.0002882219871960151,45203,0.0,-0.296,1,2023-02-09
370,38,0.29054470798052956,-0.8953304529125434,506075,0.0,-0.296,1,2023-02-09
211,206,0.024,0.149,861213,0.0,-0.296,1,2023-02-13
336,72,0.424948159170987,0.33313283024224527,345468,0.0,-0.296,1,2023-02-13
213,204,-0.11684835666864161,0.5070956384969311,433391,0.0,-0.296,1,2023-02-14
369,45,0.006365706980701356,0.005926692706170227,7570,0.0,-0.296,1,2023-02-14
419,4,0.0,0.0,475504,0.0,-0.296,1,2023-02-14
221,181,0.04874732234993155,-0.25230458226262475,602701,0.0,-0.296,1,2023-02-14
280,140,0.38886769816449374,-0.35285894749190905,966610,0.0010417467362699995,-0.296,1,2023-02-14
216,198,-0.07990516642545342,0.3805781368858503,721489,10.649798076107121,-0.296,1,2023-02-14
213,201,-0.10581205434408206,0.3465312911042426,842296,0.0,-0.296,1,2023-02-15
373,47,-0.18926309819520565,-0.6620861978854811,475730,0.0,-0.296,1,2023-02-15
226,195,0.040648380099348166,-0.16008881539894643,55667,0.0,-0.296,1,2023-02-15
292,129,0.01827965373152861,0.012606657745881801,11256,0.0,-0.296,1,2023-02-15
367,41,0.5465634492317649,-0.4016758127144304,520149,0.0,-0.296,1,2023-02-15
263,138,0.17384063631627247,-0.1575754737177688,608852,0.0,-0.296,1,2023-02-16
243,158,0.09160873435708063,-0.8892768332088747,600117,0.0,-0.296,1,2023-02-16
217,195,0.03963354303331593,0.11421926545555457,553448,0.0,-0.296,1,2023-02-16
283,142,-0.21919963320471236,-0.09926325907351896,286755,0.0,-0.296,1,2023-02-27
338,80,0.39434092968321044,-0.3800683765167522,861248,0.0,-0.296,1,2023-02-27
399,23,-0.028023483761510842,-0.7999830262663594,476645,0.0,-0.296,1,2023-02-27
314,108,0.03795600030634688,-0.8237982016838808,498442,0.0,-0.296,1,2023-02-28
400,3,0.0,0.0,38052,0.0,-0.296,1,2023-02-28
261,151,-0.27681859312815876,0.0871612622689811,562097,0.0,-0.296,1,2023-02-28
402,12,0.0027650913084518937,-0.001262324292988908,428841,0.0,-0.296,1,2023-02-28
275,143,-0.16305104574199666,-0.27857141438448185,487511,0.0,-0.296,1,2023-02-28
370,38,0.5326538630280162,-0.4508230173010092,520002,0.0,-0.296,1,2023-02-28
402,9,0.058317100574388325,7.912768056226368e-05,12761,0.0,-0.296,1,2023-02-28
409,0,0.0,0.0,357266,0.0,-0.296,1,2023-02-28
359,45,0.042343949773716125,-0.2338651478881678,848454,0.0,-0.296,1,2023-02-28
255,128,-0.18486693027296644,-0.08029714546568736,798322,0.0,-0.296,1,2023-03-01
211,201,-0.12983790474472034,0.9845014410066598,324918,0.0,-0.296,1,2023-03-01
212,198,0.14055186292458863,-0.6428049299745622,566298,0.0,-0.296,1,2023-03-01
374,42,0.0035859340214795567,0.024247744335718913,291733,0.0,-0.296,1,2023-03-01
352,60,0.1712945250960361,-0.8793638130024998,5670,0.13831295001785548,-0.296,1,2023-03-01
367,55,0.005556357791386069,0.020373311901748917,108888,0.0,-0.296,1,2023-03-01
398,4,0.0075556599810947395,-0.11254550240496342,750383,0.8872289555060486,-0.296,1,2023-03-01
293,125,-0.18502287288468927,-0.06465977660199815,479971,0.0,-0.296,1,2023-03-01
298,120,-0.2835858811053411,-0.1466161358796102,490006,0.0,-0.296,1,2023-03-01
363,27,0.6732311155969477,-0.27117754637943753,533587,0.0,-0.296,1,2023-03-01
396,8,0.13378528145765547,-0.22727379139192072,449088,0.0,-0.296,1,2023-03-01
364,57,-0.7022150237543243,0.2999092411793083,24003,0.0,-0.296,1,2023-03-01
216,194,0.044428815576485155,-0.13184438285672054,716505,5.625316965444609,-0.296,1,2023-03-02
223,202,-0.06994792919845225,0.1871299458054516,287393,0.0,-0.296,1,2023-03-02
211,205,0.022044471811320677,-0.056466338264151886,278,17.0,-0.296,1,2023-03-02
262,161,0.02161935528246911,0.015442396630335078,28372,0.0,-0.296,1,2023-03-06
238,184,0.12146073441779592,-0.32975305418434175,28284,0.0,-0.296,1,2023-03-07
252,166,-0.11261436857162019,-0.04931181872000255,204559,0.0,-0.296,1,2023-03-07
407,16,0.10793296335896874,-0.8336021710296019,473228,0.0,-0.296,1,2023-03-07
317,73,-0.08057173919187233,-0.4882616256825555,37390,0.0,-0.296,1,2023-03-07
283,136,-0.23915936654480857,-0.16349484158100652,483763,0.0,-0.296,1,2023-03-07
320,76,-0.1146676008430951,0.36995796893633726,575351,0.0,-0.296,1,2023-03-07
371,21,0.009095777847506085,-0.8763697223093826,37963,0.0,-0.296,1,2023-03-07
346,65,0.8030335270549724,-0.207848285800446,557511,0.0,-0.296,1,2023-03-07
311,106,0.3829833448725375,0.0345408275254982,459636,0.0,-0.296,1,2023-03-08
333,91,0.4580903928019352,-0.029828771071681442,394525,0.0,-0.296,1,2023-03-08
267,123,0.01504280523331319,0.10153893532486402,748450,0.6267835513880495,-0.296,1,2023-03-08
215,209,-0.004696429984448497,0.21733020446597018,110835,0.0,-0.296,1,2023-03-08
290,134,0.09363361314178988,-0.18726722628357975,10923,0.0,-0.296,1,2023-03-08
210,207,0.015353330569819705,-0.07517501047305347,626500,0.0,-0.296,1,2023-03-08
352,67,-0.7274971090748614,-0.05928553888994728,7397,0.0,-0.296,1,2023-03-08
216,208,0.03091308869667232,0.01,4897,4.652354786689281,-0.296,1,2023-03-08
304,121,0.17914150560570952,-0.5063282554667035,44518,0.0,-0.296,1,2023-03-08
212,199,-0.12088257712281011,0.4425710253894797,655901,12.174679602699317,-0.296,1,2023-03-09
258,163,-0.15875167623899647,0.7581360538437929,51313,0.0,-0.296,1,2023-03-09
391,27,0.570541990315245,0.0007741410994779444,13728,0.0,-0.296,1,2023-03-09
218,195,0.020906803091962467,0.1254408185517748,522066,0.0,-0.296,1,2023-03-09
223,195,-0.15162624303073644,0.35994051463026455,417999,0.0,-0.296,1,2023-03-09
403,19,0.21294332578247235,-0.9268738510621005,306933,0.0,-0.296,1,2023-03-09
414,7,0.0009423285418460765,0.001196032380035405,45138,0.0,-0.296,1,2023-03-10
361,35,0.3193505339761573,-0.7920760481957148,414359,0.0,-0.296,1,2023-03-14
232,195,0.048608165122786484,-0.03814882846417267,23446,0.0,-0.296,1,2023-03-15
257,154,0.10947470254934044,0.10824157886148733,415888,0.0,-0.296,1,2023-03-15
341,71,0.7968867783971092,-0.23845916112856236,557974,0.0,-0.296,1,2023-03-15
355,33,0.607477526325388,-0.14953235504153345,219641,0.0,-0.296,1,2023-03-15
331,41,0.5868935007333562,-0.20355049942340708,709325,0.8751409633922949,-0.296,1,2023-03-15
249,169,0.02130754132532351,0.04015652019003277,51133,0.0,-0.296,1,2023-03-15
376,36,0.004176723048514813,0.0023866988848656075,12814,0.0,-0.296,1,2023-03-16
347,78,-0.07463300247623883,0.3564180947523796,24064,0.0,-0.296,1,2023-03-16
412,10,0.1227413053087178,-0.5617775127591313,474014,0.0,-0.296,1,2023-03-16
215,207,0.025198957330928702,-0.1442858357439118,337,9.231103624887433,-0.296,1,2023-03-21
393,31,0.17349355392306412,-0.20586175428184472,350765,0.0,-0.296,1,2023-03-22
378,28,-0.12215655041778364,-0.7743584923862918,384622,0.0,-0.296,1,2023-03-22
344,76,0.05596240447254189,-0.20313626039059035,377247,0.0,-0.296,1,2023-03-22
379,38,0.13804626508478263,-0.14406572431813072,255637,0.0,-0.296,1,2023-03-22
210,200,-0.0859812519932309,0.7368441695050988,326999,0.0,-0.296,1,2023-03-22
405,14,0.04753363190706652,-0.007889803656705713,395269,0.0,-0.296,1,2023-03-23
332,93,0.4907669281402247,-0.11020144283713916,160934,0.0,-0.296,1,2023-03-23
225,202,0.032723169884060065,-0.54866763901718,6094,0.0,-0.296,1,2023-03-23
211,193,0.0621418040596433,-0.0066097721901642315,432164,0.0,-0.296,1,2023-03-23
220,212,0.021,0.144,313631,0.0,-0.296,1,2023-03-23
222,204,0.29126062364485,-0.8516371511468579,5172,9.0,-0.296,1,2023-03-23
220,212,0.021957562173147913,-0.20657786316207374,290,8.860721528242756,-0.296,1,2023-03-23
351,60,0.474773250580266,-0.32276756877211626,566596,0.0,-0.296,1,2023-03-23
311,108,0.12413408152141334,-0.2970907725114997,96901,0.0,-0.296,1,2023-03-23
345,75,-0.4461944377634659,-0.13356609680308013,480005,0.0,-0.296,1,2023-03-23
379,15,-0.02844863007366553,-0.6479965739001593,38136,0.0,-0.296,1,2023-03-23
216,211,-0.13417070916140783,0.991,141663,0.0,-0.296,1,2023-03-24
248,168,0.07838660716653992,-0.06840314398565331,436593,0.0,-0.296,1,2023-03-24
207,187,-0.10033888770052542,-0.0942119181268185,329315,0.0,-0.296,1,2023-03-24
215,204,-0.11406559260202029,0.7046819558712336,91753,0.0,-0.296,1,2023-03-24
286,130,0.017765454068806308,0.01015168803931789,14139,0.0,-0.296,1,2023-03-24
319,82,-0.1280483174211132,0.41312886194987536,575691,0.0,-0.296,1,2023-03-24
397,10,0.1375935310407075,-0.1952940440577784,427627,0.0,-0.296,1,2023-03-24
310,106,0.23697965472755994,-0.41081994308125747,959792,0.0,-0.296,1,2023-03-24
257,161,0.030452918559433224,-0.409984070210903,859430,0.0,-0.296,1,2023-03-24
220,204,0.02300025494270774,0.016999872528646133,31436,0.0,-0.296,1,2023-03-27
370,38,0.22442684433298016,-0.909690599623808,567419,0.0,-0.296,1,2023-03-27
388,28,0.5485036327522339,-0.5255934588622965,622869,0.0,-0.296,1,2023-03-27
227,187,0.0679932601876638,-0.41091747474228335,910668,1.0,-0.296,1,2023-03-28
320,94,0.018550738025998714,-0.48510194671639756,354524,0.0,-0.296,1,2023-03-28
262,133,0.013900955942308918,0.08605353678572186,533979,0.0,-0.296,1,2023-03-28
399,17,-0.1726449618048644,-0.5211085060360061,103779,0.0,-0.296,1,2023-03-28
217,193,-0.1076177932717476,0.3171983404748806,193067,0.0,-0.296,1,2023-03-28
383,32,0.3174271638401244,-0.947431788539941,454211,0.0,-0.296,1,2023-03-28
408,0,0.0,0.0,15127,0.0,-0.296,1,2023-03-28
331,94,0.003569654846462297,-0.18919170686250175,28849,0.0,-0.296,1,2023-03-28
307,109,0.2772028243824103,-0.37962309691100565,436869,0.0,-0.296,1,2023-03-29
373,9,0.04657278437076293,-0.6937259522689762,742087,0.30488381536174736,-0.296,1,2023-03-29
349,66,-0.04235677435718869,0.11477319503238226,787339,11.851435980408095,-0.296,1,2023-03-29
315,88,0.18501349636126668,-0.32635514049013004,415324,0.0,-0.296,1,2023-03-29
314,114,-0.34223441066188415,-0.0017371326516643082,460,0.0,-0.296,1,2023-03-29
375,13,-0.019119467459584528,-0.4354989810238698,37913,0.0,-0.296,1,2023-03-29
275,142,-0.08161895484219042,0.22072604309496713,808692,0.0,-0.296,1,2023-03-29
213,209,-0.04433131085557923,0.47861070001994693,366129,0.0,-0.296,1,2023-03-29
218,196,0.04157850965054183,-0.08748352927663439,909970,1.0,-0.296,1,2023-03-29
404,19,-0.02477282722680535,-0.06989891625967137,351848,0.0,-0.296,1,2023-03-29
370,0,0.0,0.0,596064,0.0,-0.296,1,2023-03-29
224,183,0.09230281812032395,0.12384843412402369,909782,1.1145501125955768,-0.296,1,2023-03-30
275,144,0.01785694436387181,0.021290972126154852,35286,0.0,-0.296,1,2023-03-30
211,197,0.021,0.1425370004071271,325466,0.0,-0.296,1,2023-03-30
256,152,-0.03633046808777749,-0.1601874823479496,464415,0.0,-0.296,1,2023-03-30
235,178,0.09593018558980751,0.022958046790840875,623841,0.0,-0.296,1,2023-03-30
217,204,0.022,0.135,223157,0.0,-0.296,1,2023-03-30
353,62,0.16863526028300044,-0.1530289122876585,965920,0.0,-0.296,1,2023-03-30
338,39,0.5694109438281206,-0.4626434827426746,710394,1.0,-0.296,1,2023-03-30
398,12,0.287124762787835,0.00038958583824672325,14519,0.0,-0.296,1,2023-03-30
402,17,0.22744471120134002,-0.5695313657844876,375200,0.0,-0.296,1,2023-03-30
229,193,0.09708857355592017,0.16027628671513575,344982,0.0,-0.296,1,2023-03-30
205,182,0.007102157066814278,0.0492431990889326,802155,0.0,-0.296,1,2023-04-17
367,51,-0.7909952410728782,-0.11777523165484594,7410,0.0,-0.296,1,2023-04-17
306,86,-0.05663031275012101,0.42515636314674177,328936,0.0,-0.296,1,2023-04-17
223,189,-0.00021375963074611593,-0.020371452904658804,527214,0.0,-0.296,1,2023-04-18
327,56,0.0058505957712334765,0.04120854412781841,655821,0.0,-0.296,1,2023-04-18
236,182,0.010255699456747897,-0.2832527080147161,56246,0.0,-0.296,1,2023-04-18
215,207,0.02526870501070052,-0.14618895100625706,338,9.06171640258445,-0.296,1,2023-04-18
339,74,0.009405808070252802,0.014631256998171027,20450,0.0,-0.296,1,2023-04-18
397,12,0.29984459704424626,-0.9095025561242389,980367,9.331605853939358,-0.296,1,2023-04-18
216,200,-0.06477042418907117,0.17788383687484915,419385,0.0,-0.296,1,2023-04-18
351,50,0.004664539092045781,0.02798723455227469,422951,0.0,-0.296,1,2023-04-19
208,205,-0.16748380860717352,0.9608631625349421,805240,0.0,-0.296,1,2023-04-19
319,108,-0.1700789959956018,-0.3724303554093677,316419,0.0,-0.296,1,2023-04-19
236,169,0.1097881522935816,-0.37815919123344777,539088,0.0,-0.296,1,2023-04-19
372,32,-0.09476281885910419,-0.9901010169540739,541898,0.0,-0.296,1,2023-04-19
346,30,0.09880332045000001,-0.9807067648078321,37214,0.0,-0.296,1,2023-04-19
373,32,0.25908108266657487,-0.9651648634667476,988998,7.0,-0.296,1,2023-04-20
299,116,-0.16064422505015502,0.5301259426655116,71165,0.0,-0.296,1,2023-04-20
292,105,-0.0800387534530638,-0.40344338435739346,466121,0.0,-0.296,1,2023-04-20
309,118,-0.004154611055365426,-0.49558574731859006,29283,0.0,-0.296,1,2023-04-20
334,84,0.3776625571319411,-0.5299848325557901,625153,0.0,-0.296,1,2023-04-20
219,206,-7.078575661798037e-05,0.10053650612071338,54763,0.0,-0.296,1,2023-04-20
212,203,-0.02165241318084496,0.15508321325269814,419865,0.0,-0.296,1,2023-04-25
321,103,-0.4583118814680874,0.2754247042642701,44264,0.0,-0.296,1,2023-04-25
347,75,0.4297537523738557,-0.07133207775057851,394656,0.0,-0.296,1,2023-04-25
374,35,0.6236723814843197,-0.31929569195763485,560488,0.0,-0.296,1,2023-04-26
378,35,-0.014304486025648464,0.025120073020650956,30762,0.0,-0.296,1,2023-04-26
399,4,-0.012916266409203786,0.01190718309598474,34869,0.0,-0.296,1,2023-04-26
215,207,0.021,0.144,311475,0.0,-0.296,1,2023-04-26
277,136,-0.2103593989293211,-0.2717920486475522,588026,0.0,-0.296,1,2023-04-26
334,78,0.8188934419261736,-0.17167929918741487,557702,0.0,-0.296,1,2023-04-26
209,198,0.01374877005895675,0.12464504771671614,111261,0.0,-0.296,1,2023-04-26
230,194,0.007393307223458415,-0.39184528284329595,28517,0.0,-0.296,1,2023-04-26
212,208,0.021,0.141,372745,0.0,-0.296,1,2023-04-26
201,193,-0.0012193298085209914,0.1405354773413533,331618,0.0,-0.296,1,2023-04-27
316,60,0.1910807380436299,-0.7680631666255376,925469,2.7835979151799775,-0.296,1,2023-04-27
423,3,0.0,0.0,577,0.8050250172777209,-0.296,1,2023-04-27
219,212,-0.031568200026485665,0.1966591715458652,110,0.0,-0.296,1,2023-04-28
233,170,-0.05353125135430956,0.19092812983037077,302442,0.0,-0.296,1,2023-05-01
381,39,-0.7403428586040821,0.23696857488477063,24339,0.0,-0.296,1,2023-05-02
280,130,-0.12235953363164584,-0.2127887779272004,568907,0.0,-0.296,1,2023-05-02
218,210,0.032,0.005379669960446277,5463,1.5062266139283693,-0.296,1,2023-05-02
391,19,0.3223508662459719,-0.6080177356068092,71979,0.0,-0.296,1,2023-05-02
248,170,-0.1398487080145257,0.030713692894114256,482639,0.0,-0.296,1,2023-05-02
379,15,0.6540274395649792,-0.53502177804437,391479,0.0,-0.296,1,2023-05-03
384,4,0.0,0.0,893126,0.38964146509622344,-0.296,1,2023-05-03
408,12,0.07635986103502868,-0.1582030099635302,396253,0.0,-0.296,1,2023-05-03
245,184,-0.04474373644927361,-0.12867212724600513,46606,0.0,-0.296,1,2023-05-03
245,176,0.06630000393889612,0.024443519016168244,311025,0.0,-0.296,1,2023-05-03
360,8,0.04376427902346816,-0.6518917979913614,737872,0.0,-0.296,1,2023-05-03
381,14,0.05838897024422915,-0.4826027132431185,924640,4.020970905906676,-0.296,1,2023-05-04
250,150,0.096138798391951,-0.9662434787877902,599463,0.0,-0.296,1,2023-05-04
315,83,0.21538977274873827,-0.19660391049803472,948686,1.0,-0.296,1,2023-05-04
359,16,0.03962777740811685,-0.3791311396257333,37367,0.0,-0.296,1,2023-05-09
324,73,0.5824772743975403,0.009609428611482368,920327,1.9247558254504797,-0.296,1,2023-05-09
289,129,0.18699841435216588,-0.9204902647090085,5737,0.0,-0.296,1,2023-05-09
226,199,0.21536001615422584,-0.8158554361869922,5227,9.0,-0.296,1,2023-05-10
264,138,0.29970547462892183,0.06842553467500564,535042,0.0,-0.296,1,2023-05-10
272,153,-0.2690912387418343,-0.10503536270378049,352947,0.0,-0.296,1,2023-05-10
230,184,-0.12875102808191874,0.28304205327142207,8141,0.0,-0.296,1,2023-05-10
413,9,-0.07199064226266699,-0.026277953069262477,476622,0.0,-0.296,1,2023-05-10
407,6,0.009365939347436653,-0.0516490635858643,803675,0.0,-0.296,1,2023-05-10
291,129,0.3577185166577326,-0.3246134611315671,966512,0.0,-0.296,1,2023-05-10
312,108,0.24841483175964343,-0.35060071840579643,373632,0.0,-0.296,1,2023-05-10
323,102,-0.4639195469592905,0.278231648921909,44273,0.0,-0.296,1,2023-05-11
396,21,0.0017495045980021502,0.011829983472205013,290950,0.0,-0.296,1,2023-05-11
209,204,0.020748783571458863,0.135,333619,0.0,-0.296,1,2023-05-11
215,208,0.021,0.133602703976881,359138,0.0,-0.296,1,2023-05-11
375,31,-0.1663524061206777,0.1847531206990486,856936,0.0,-0.296,1,2023-05-11
378,22,0.5904852204668745,-0.5359827912359294,941675,6.0,-0.296,1,2023-05-11
412,9,0.07803011986492384,-0.24219348742689828,307819,0.0,-0.296,1,2023-05-11
390,33,0.2694719574205683,-0.6424247398176264,308736,0.0,-0.296,1,2023-05-11
313,98,0.3677845292946738,-0.21667087761933718,554807,0.0,-0.296,1,2023-05-15
368,56,-0.6728759774121938,0.382825822211875,44615,0.0,-0.296,1,2023-05-15
282,137,0.01831785915203374,0.027816008341977158,22764,0.0,-0.296,1,2023-05-15
229,189,0.04772536236102398,-0.26665630180430155,56379,0.0,-0.296,1,2023-05-16
378,23,-0.009559318374229173,0.11201271883214425,71651,0.0,-0.296,1,2023-05-16
404,13,-0.22645270349837665,-0.5784774682249445,469413,0.0,-0.296,1,2023-05-16
361,39,-0.08188064860784389,-0.517073974039475,383630,0.0,-0.296,1,2023-05-17
215,206,-0.000241463684876847,0.2958627198547643,258131,0.0,-0.296,1,2023-05-17
218,209,-0.23826844321131077,0.809663287627151,71570,0.0,-0.296,1,2023-05-17
209,200,0.016688686667454544,0.14413343340167198,290180,0.0,-0.296,1,2023-05-17
343,69,0.7891829984596919,-0.26127702360986493,558061,0.0,-0.296,1,2023-05-17
211,207,0.010995622565626549,-0.18231452105890592,626974,0.0,-0.296,1,2023-05-17
208,196,-0.09765892160332842,0.6036361298326178,716282,1.0,-0.296,1,2023-05-17
282,136,-0.3341806862595196,0.10401432198787586,484510,0.0,-0.296,1,2023-05-17
246,171,-0.021898341740526073,-0.12960644876502692,482638,0.0,-0.296,1,2023-05-17
324,92,0.009788249394236701,0.02802998690167783,104219,0.0,-0.296,1,2023-05-17
274,136,0.03061872524778067,-0.013978113700073787,425024,0.0,-0.296,1,2023-05-17
377,37,-0.010767298607072838,-0.04306919442829135,804728,0.0,-0.296,1,2023-05-17
390,27,-0.17817368332277844,-0.84165459872246,103924,0.0,-0.296,1,2023-05-17
230,187,0.022124871291144408,-0.17475362754917756,284,14.87718805054505,-0.296,1,2023-05-17
397,3,-0.0030309250526712405,0.008198104509936067,539918,0.0,-0.296,1,2023-05-18
342,70,0.006821385276590779,0.04092831165954468,522715,0.0,-0.296,1,2023-05-18
283,139,-0.11371030644667154,0.6511898363370435,90812,0.0,-0.296,1,2023-05-18
217,191,-0.054995006684980606,0.09031797657459609,817088,0.9529866220468497,-0.296,1,2023-05-22
333,97,0.33389651255756014,-0.327528217276998,261216,0.0,-0.296,1,2023-05-22
262,163,-0.18482345473036094,0.1385287215131995,43817,0.0,-0.296,1,2023-05-23
241,167,0.17961393260778755,0.08549043880030019,878978,1.8400296085380285,-0.296,1,2023-05-23
383,31,0.0667680619056421,-0.7130488574036875,202454,0.0,-0.296,1,2023-05-23
266,151,0.25384456126898763,0.010478728445658194,27771,0.0,-0.296,1,2023-05-24
279,136,-0.031692126951029465,0.16506316120327846,34958,0.0,-0.296,1,2023-05-24
378,35,-0.014298788674224752,0.025110067915711742,30762,0.0,-0.296,1,2023-05-24
374,21,-0.0066311991430233206,0.023651276943449845,303254,0.0,-0.296,1,2023-05-25
315,84,0.010243056527388683,0.06596528403638312,580058,0.0,-0.296,1,2023-05-25
322,66,-0.05066783953581,-0.5703622417563531,37363,0.0,-0.296,1,2023-05-30
242,163,-0.24167670666264154,0.30501334293605054,587810,0.0,-0.296,1,2023-05-30
366,54,-0.18088103736404906,0.3208704349166736,9177,0.0,-0.296,1,2023-05-30
248,181,-0.11717460890550586,0.13806826173890505,314034,0.0,-0.296,1,2023-05-30
209,196,0.03056517133952419,0.1387759266405818,939663,6.0,-0.296,1,2023-05-31
225,203,-0.08587851998731438,-0.5003767167088332,4683,1.0,-0.296,1,2023-05-31
319,86,0.024417937849216975,-0.03572253870533595,848414,0.0,-0.296,1,2023-05-31
329,62,0.151801390221808,-0.49343902716422994,657112,0.0,-0.296,1,2023-05-31
342,20,0.0038014769666016974,0.020432938695484123,738666,0.11879615520630304,-0.296,1,2023-05-31
238,168,-0.23224476937790303,0.35308993552500517,591439,0.0,-0.296,1,2023-06-01
381,19,0.7132853746084035,-0.3997766633499451,553611,0.0,-0.296,1,2023-06-01
294,126,-0.1164666322576467,-0.18660224395614966,481804,0.0,-0.296,1,2023-06-01
239,172,-0.08009874287678422,0.08997569356901869,806216,0.0,-0.296,1,2023-06-01
395,24,0.3195256589361206,-0.8001060300583721,375392,0.0,-0.296,1,2023-06-01
328,80,-0.1833344017576862,-0.5043920966727409,541254,0.0,-0.296,1,2023-06-01
408,0,0.0,0.0,251620,0.0,-0.296,1,2023-06-01
216,210,0.021,0.136,345300,0.0,-0.296,1,2023-06-01
289,138,0.21677852737461192,-0.16758061503441612,262063,0.0,-0.296,1,2023-06-01
414,0,0.003434398032908098,-0.01038448162613037,857791,0.0,-0.296,1,2023-06-01
387,4,0.2657823914815912,-0.15433660034446897,975652,6.0,-0.296,1,2023-06-01
219,213,-0.02593748378208277,-0.08177875160909887,192,13.51555797250914,-0.296,1,2023-06-01
306,99,0.008823600742982916,0.060727134525235364,429879,0.0,-0.296,1,2023-06-05
216,204,-0.02897458928446836,0.14356562760633082,55201,0.0,-0.296,1,2023-06-05
369,46,0.5481950332072792,-0.441772538484405,833295,0.0,-0.296,1,2023-06-06
209,197,-0.11216940865777696,0.54279113012175,326908,0.0,-0.296,1,2023-06-06
384,21,0.10726429807315029,-0.8190326906213216,923256,2.0,-0.296,1,2023-06-06
407,0,0.0,0.0,50593,0.0,-0.296,1,2023-06-07
216,201,-0.04811244196719021,0.21525879109660606,289194,0.0,-0.296,1,2023-06-07
230,190,-0.18094773962591912,0.8955999234010138,15476,0.0,-0.296,1,2023-06-08
215,201,0.010705180318441277,0.11476095757250014,211657,0.0,-0.296,1,2023-06-08
225,195,-0.07481619255848991,0.29542804241044734,36031,0.0,-0.296,1,2023-06-08
363,53,0.4111666107209153,-0.5635146601669808,293368,0.0,-0.296,1,2023-06-12
377,31,0.40902328992996084,-0.24064444442875793,519627,0.0,-0.296,1,2023-06-13
217,211,0.021237368163064655,-0.2842642874067332,245,17.0,-0.296,1,2023-06-13
250,140,0.0176951166089975,0.09068747262111218,801757,0.0,-0.296,1,2023-06-13
223,201,0.09554293154167444,-0.16070374070032692,11181,0.0,-0.296,1,2023-06-13
261,157,0.08264605701637116,-0.1903541898086255,357924,0.0,-0.296,1,2023-06-13
273,147,-0.1794761673946068,0.01287905431413755,477742,0.0,-0.296,1,2023-06-13
211,196,0.016424148814594926,0.11527244644378479,430191,0.0,-0.296,1,2023-06-13
263,127,-0.005443756681921513,-0.18677408737876605,926867,5.08482150681407,-0.296,1,2023-06-13
319,79,0.49897978974349716,-0.4501698202838549,550302,0.0,-0.296,1,2023-06-13
382,11,-0.43403355632475166,-0.35273218662915734,467194,0.0,-0.296,1,2023-06-13
312,109,0.013041957935942358,0.00834685307900311,30741,0.0,-0.296,1,2023-06-13
254,152,0.05662960004217221,0.010313925072925612,512003,0.0,-0.296,1,2023-06-13
377,32,0.29370280582235814,-0.8498647656559348,567201,0.0,-0.296,1,2023-06-13
298,102,-0.1948565162960931,-0.12342590616967286,36730,0.0,-0.296,1,2023-06-14
257,170,-0.1244101884413066,0.13755182912833164,143987,0.0,-0.296,1,2023-06-14
347,52,-0.022861858087744727,-0.02565608518735797,895140,0.7459793545806142,-0.296,1,2023-06-14
326,86,0.010242890924266525,0.06273770691113247,875865,0.0,-0.296,1,2023-06-14
374,9,0.30929120134333477,0.0007674719636311036,219541,0.0,-0.296,1,2023-06-14
373,11,0.07540394273309103,-0.2863215750006523,292388,0.0,-0.296,1,2023-06-14
378,39,-0.035035071960854425,-0.010427104750254296,291935,0.0,-0.296,1,2023-06-14
363,32,0.38781768541322637,-0.9201430865737189,413880,0.0,-0.296,1,2023-06-14
407,3,0.0,0.0,99592,0.0,-0.296,1,2023-06-14
218,201,0.033278667319318,-0.04346316154224927,55551,0.0,-0.296,1,2023-06-14
402,3,0.050055910606287224,-0.08503473970465658,448922,0.0,-0.296,1,2023-06-14
388,37,0.0052965105991264845,0.0036527659304320583,10414,0.0,-0.296,1,2023-06-14
393,31,0.13567085585597105,-0.7730795584125603,477605,0.0,-0.296,1,2023-06-14
206,199,-0.03721061246125889,0.4452196217198823,944102,4.229099633492385,-0.296,1,2023-06-14
315,104,0.31469634865328977,-0.5334518884400498,625723,0.0,-0.296,1,2023-06-14
402,1,0.026423513073382317,-0.06802959719445392,848273,0.0,-0.296,1,2023-06-14
305,105,0.10495459343198785,-0.3861826562274773,102561,0.0,-0.296,1,2023-06-14
309,109,-0.2847671086461425,-0.2526273139645938,482166,0.0,-0.296,1,2023-06-14
218,205,-0.029269889070120347,0.17820922377330128,35822,0.0,-0.296,1,2023-06-15
